customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
CREE012,Creek Nation Casino - River Spirit,2016,2,915,0,CTRL,72758453,7258803.1,7662366.38299,26535,65417749.6103,6688544.67073,7081577.72998
CREE012,Creek Nation Casino - River Spirit,2016,3,915,0,CTRL,74492870,7546601.78,7961016.00857,28376,72955684.0937,6795873.66262,7241272.27038
CREE012,Creek Nation Casino - River Spirit,2016,4,915,-9,TRMT,69880481,7442547.02,7522799.63769,27180,77043696.2858,6969448.66249,6978938.59231
CREE012,Creek Nation Casino - River Spirit,2016,5,906,0,TRAIN,67898098,6974165.22,7261542.06194,28089,98416291.6842,6862300.43848,7243010.27976
CREE012,Creek Nation Casino - River Spirit,2016,6,906,-16,TRMT,63222145,6586307.38,6890662.80724,26701,94114873.514,6524087.92042,6857036.89868
CREE012,Creek Nation Casino - River Spirit,2016,7,890,0,TRAIN,64863200,7069114.44,7055577.73604,27898,80474537.2993,6858774.2684,6814941.98542
CREE012,Creek Nation Casino - River Spirit,2016,8,890,0,CTRL,61823532,6644129.29,6699616.88218,28254,99839014.1637,6779151.80902,6796317.82192
CREE012,Creek Nation Casino - River Spirit,2016,9,890,42,TRMT,54686771,5507773.89,5805943.73335,27960,83927362.3034,5437650.52202,5901520.61493
CREE012,Creek Nation Casino - River Spirit,2016,10,932,0,TRAIN,57522973,5816416.74,6280318.13934,28886,100231108.557,6060274.40201,6484674.16995
CREE012,Creek Nation Casino - River Spirit,2016,11,932,-16,TRMT,5435498,671843.46,590611.627929,8553,13619624.8738,819334.791286,712642.878113
DELA001,Delaware - Gold River Casino,2013,8,55,0,CTRL,3634220,233730,207707.684185,1688,5123204.25261,225122.20474,203162.126226
DELA001,Delaware - Gold River Casino,2013,9,55,0,CTRL,3431158,253087.3,200834.277035,1651,5676530.73874,262321.942594,207168.20869
DELA001,Delaware - Gold River Casino,2013,10,55,0,CTRL,3400588,188056.8,193021.067129,1706,6515718.6652,209402.738159,202323.526398
DELA001,Delaware - Gold River Casino,2013,11,55,0,CTRL,3482837,211005.05,203783.940908,1654,5826945.09623,216454.519852,208183.452808
DELA001,Delaware - Gold River Casino,2013,12,55,0,CTRL,3623832,160795.75,216185.173467,1707,6141023.93423,167111.240239,225949.689788
DELA001,Delaware - Gold River Casino,2014,1,55,0,CTRL,3538747,191180.8,206289.322782,1708,5293000.59967,198372.108083,204486.171481
DELA001,Delaware - Gold River Casino,2014,2,55,0,CTRL,3453419,228426.75,204267.106745,1541,2730860.01475,204004.040334,187473.376548
DELA001,Delaware - Gold River Casino,2014,3,55,0,CTRL,3750019,310907.5,215136.525552,1706,3695325.78782,281314.645148,193802.586465
DELA001,Delaware - Gold River Casino,2014,4,55,0,CTRL,3373778,213630.6,196551.274337,1655,4600851.77393,215502.549104,192898.378135
DELA001,Delaware - Gold River Casino,2014,5,55,0,CTRL,3523799,191965.05,207814.298884,1705,4808235.48929,179360.519333,202170.097616
DELA001,Delaware - Gold River Casino,2014,6,55,0,CTRL,3082417,176528,179528.476111,1653,5222328.86292,181437.341207,183262.127323
DELA001,Delaware - Gold River Casino,2014,7,55,0,CTRL,3416468,112196.8,206867.390744,1707,5414083.28319,128150.295379,213536.413903
DELA001,Delaware - Gold River Casino,2014,8,55,0,CTRL,3322757,190677.3,196451.352434,1705,4446490.74611,188370.181165,189135.90269
DELA001,Delaware - Gold River Casino,2014,9,55,0,CTRL,3377654,239039.8,196616.527194,1650,5965200.16297,233972.612505,204004.525748
DELA001,Delaware - Gold River Casino,2014,10,55,0,CTRL,3407178,261885.25,210364.87714,1706,5768244.37959,266083.674404,212784.846823
DELA001,Delaware - Gold River Casino,2014,11,55,0,CTRL,3122110,157921.9,180863.124103,1649,5132782.50627,165406.698002,183349.259028
DELA001,Delaware - Gold River Casino,2014,12,55,0,CTRL,3418882,208915.95,203065.679262,1706,5678298.70121,212991.058524,208856.339482
DELA001,Delaware - Gold River Casino,2015,1,55,0,CTRL,3020852,189323,172262.39169,1706,4199768.70929,191895.5727,168391.27789
DELA001,Delaware - Gold River Casino,2015,2,55,0,CTRL,3072356,239108.6,185246.095614,1541,2674275.74222,205173.11448,168098.824122
DELA001,Delaware - Gold River Casino,2015,3,55,0,CTRL,3155207,180287,186342.200875,1707,3241147.32602,164748.891257,171857.300816
DELA001,Delaware - Gold River Casino,2015,4,55,0,CTRL,2942437,135071.1,177537.115507,1650,3857239.85728,132187.146927,172200.844993
DELA001,Delaware - Gold River Casino,2015,5,55,0,CTRL,2927476,180256.85,173214.786845,1706,3662101.08727,174937.861113,165590.408346
DELA001,Delaware - Gold River Casino,2015,6,55,0,CTRL,2627764,125863,158239.069424,1651,4551388.21323,134971.564459,160492.474959
DELA001,Delaware - Gold River Casino,2015,7,55,0,CTRL,3210115,194588.5,192831.44271,1707,4568610.07882,187032.573819,192930.011366
DELA001,Delaware - Gold River Casino,2015,8,55,0,CTRL,3108055,189413.6,182816.216647,1707,4898467.92135,199943.96133,183125.156862
DELA001,Delaware - Gold River Casino,2015,9,55,0,CTRL,2688174,184578.65,160466.854744,1651,4804643.32467,188171.50092,167436.010545
DELA001,Delaware - Gold River Casino,2015,10,55,0,CTRL,2902077,133274,175816.653512,1706,4598755.79225,145642.74374,174386.334336
DELA001,Delaware - Gold River Casino,2015,11,55,0,CTRL,2779897,126961.75,166738.078532,1652,5154032.89974,123832.124916,179223.056448
DELA001,Delaware - Gold River Casino,2015,12,55,0,CTRL,2927939,193433.3,174819.042755,1705,4849859.7923,190505.305485,177049.398323
DELA001,Delaware - Gold River Casino,2016,1,55,0,CTRL,2581687,180534.25,155241.552136,1705,3586184.29176,166582.627388,150890.581305
DELA001,Delaware - Gold River Casino,2016,2,55,0,CTRL,3029560,183673.55,184677.27184,1595,2776301.03057,167519.171553,169423.189535
DELA001,Delaware - Gold River Casino,2016,3,55,0,CTRL,3104856,258945.85,184382.0675,1705,3111852.76972,236638.478951,165644.822631
DELA001,Delaware - Gold River Casino,2016,4,55,0,CTRL,2878767,204698.1,174593.155533,1650,3099888.73878,182583.8886,160020.81721
DELA001,Delaware - Gold River Casino,2016,5,55,6,TRMT,2846831,207665.3,171947.475084,1861,4010489.85752,206274.46809,168610.91116
DELA001,Delaware - Gold River Casino,2016,6,61,0,TRAIN,2494220,148616.35,148915.574957,1830,3753319.74726,147719.980718,147007.750105
DELA001,Delaware - Gold River Casino,2016,7,61,0,CTRL,2626814,166442.25,160311.950292,1891,3208725.90925,159062.797276,152566.781155
DELA001,Delaware - Gold River Casino,2016,8,61,0,CTRL,2599799,126529.85,166242.04066,1885,4417104.17745,116948.444584,169732.037264
DELA001,Delaware - Gold River Casino,2016,9,61,0,CTRL,2387062,161513.7,147407.988772,1830,3551948.81069,157823.166142,145872.630108
DELA001,Delaware - Gold River Casino,2016,10,61,0,CTRL,2311231,97469.4,145108.892192,1891,3935996.69967,114147.147995,146578.162102
DELA001,Delaware - Gold River Casino,2016,11,61,0,CTRL,235073,12213.95,14321.1441442,549,607706.941763,13511.3204276,17418.8120566
DELA002,Casino Oklahoma,2013,8,75,0,CTRL,2997847,308058.2,222122.602673,2312,3790704.46025,295844.033745,211792.664535
DELA002,Casino Oklahoma,2013,9,75,0,CTRL,3035229,240279.5,235505.385973,2250,4596301.84716,248243.625959,235267.310559
DELA002,Casino Oklahoma,2013,10,75,0,CTRL,2749474,247443.95,212645.006859,2325,4591538.18639,234574.249848,215756.153536
DELA002,Casino Oklahoma,2013,11,75,0,CTRL,2760658,214971.85,221490.363917,2250,3863758.49071,210561.134026,214053.542958
DELA002,Casino Oklahoma,2013,12,75,0,CTRL,2869468,205689.3,223051.252526,2325,4118761.97931,228603.965141,221260.857748
DELA002,Casino Oklahoma,2014,1,75,0,CTRL,2768982,359464.85,218809.814706,2325,3759210.28,353890.483055,214342.082763
DELA002,Casino Oklahoma,2014,2,75,0,CTRL,2824678,238691.95,227338.26971,2100,2056774.53365,209205.029296,203698.369995
DELA002,Casino Oklahoma,2014,3,75,0,CTRL,3263421,219523,261584.509932,2325,2724867.36321,189100.682841,228046.398502
DELA002,Casino Oklahoma,2014,4,75,0,CTRL,2904670,273089.55,228163.251277,2250,3616116.04097,261433.604543,218639.131917
DELA002,Casino Oklahoma,2014,5,75,0,CTRL,3058796,266545.05,238182.452682,2325,3665603.45655,238040.472668,224568.135134
DELA002,Casino Oklahoma,2014,6,75,0,CTRL,2640778,155314.4,210908.789196,2250,4095853.35495,162483.007356,208749.647297
DELA002,Casino Oklahoma,2014,7,75,0,CTRL,2794721,255097.15,232532.091708,2325,3932733.80322,256766.893699,232284.312936
DELA002,Casino Oklahoma,2014,8,75,0,CTRL,0,0,0,375,0,0,0.0
DELA002,Casino Oklahoma,2014,11,75,0,CTRL,0,0,0,2250,0,0,0.0
DELA002,Casino Oklahoma,2014,12,75,0,CTRL,0,0,0,2325,0,0,0.0
DELA002,Casino Oklahoma,2015,1,75,0,CTRL,125310,5824,10652.4037268,2325,21835.4012058,4080.24295078,7462.97994768
DELA002,Casino Oklahoma,2015,2,75,0,CTRL,2793602,324878.8,210671.127654,2100,2167412.5776,293178.83677,188329.260748
DELA002,Casino Oklahoma,2015,3,75,0,CTRL,3037065,304650.38,236890.339223,2317,2764085.92127,266162.237932,209526.487918
DELA002,Casino Oklahoma,2015,4,75,0,CTRL,3151671,293370.39,244690.04287,2250,3740278.95911,272216.395907,230820.195987
DELA002,Casino Oklahoma,2015,5,75,8,TRMT,3118582,249248.85,250450.892463,2533,3704206.88117,227598.769572,236218.46037
DELA002,Casino Oklahoma,2015,6,83,0,TRAIN,2805418,197843.28,223901.138159,2490,4143250.01379,203269.329075,221475.812187
DELA002,Casino Oklahoma,2015,7,83,0,CTRL,3101881,250422.94,255487.586649,2573,3881308.7653,276932.406509,247515.274396
DELA002,Casino Oklahoma,2015,8,83,0,CTRL,3299751,99452.3,273778.340953,2573,4529643.31591,103495.885623,266103.848911
DELA002,Casino Oklahoma,2015,9,83,0,CTRL,2884867,324260.56,236148.41041,2490,4432532.07656,339407.771652,238157.38496
DELA002,Casino Oklahoma,2015,10,83,0,CTRL,2990351,247272.22,237058.619963,2573,4414347.48969,251063.04537,230759.280558
DELA002,Casino Oklahoma,2015,11,83,0,CTRL,2708185,226870.21,223231.034313,2490,4668762.23537,259881.413512,234592.489522
DELA002,Casino Oklahoma,2015,12,83,0,CTRL,2593554,226194.89,213327.293801,2573,3803772.66729,223122.432821,211750.467219
DELA002,Casino Oklahoma,2016,1,83,0,CTRL,2859400,181192.39,245309.758134,2573,3629669.62666,171275.216658,233572.904343
DELA002,Casino Oklahoma,2016,2,83,0,CTRL,3246405,311291.11,272812.031525,2407,2674911.05246,261933.293921,248223.877014
DELA002,Casino Oklahoma,2016,3,83,0,CTRL,3131789,237140.35,275665.073199,2573,3099286.73085,196423.865928,253166.376956
DELA002,Casino Oklahoma,2016,4,83,0,CTRL,3045714,242334.45,251492.784171,2490,3076593.99002,227275.600487,229856.754431
DELA002,Casino Oklahoma,2016,5,83,0,CTRL,2856514,241491.46,247487.250935,2573,3891232.32053,242746.625191,242402.892271
DELA002,Casino Oklahoma,2016,6,83,0,CTRL,2780283,198199.5,240045.280598,2490,3969268.18642,204681.970896,238284.382188
DELA002,Casino Oklahoma,2016,7,83,0,CTRL,2863931,248310.41,244933.101266,2573,3340979.66533,229242.517437,233543.112833
DELA002,Casino Oklahoma,2016,8,83,0,CTRL,2878859,241235.25,232163.314638,2573,4369199.08446,217226.921843,230485.992286
DELA002,Casino Oklahoma,2016,9,83,0,CTRL,2581282,326067.03,203086.361523,2490,3824039.91822,312090.630882,200906.295541
DELA002,Casino Oklahoma,2016,10,83,0,CTRL,2717008,217374.84,230551.09062,2573,4340801.85732,225467.294328,228926.923766
DELA002,Casino Oklahoma,2016,11,83,0,CTRL,233613,6864.7,19709.8512291,747,550017.486899,7032.48339133,23502.169291
EAST001,Eastern Shawnee - Bordertown Casino,2015,3,50,0,CTRL,69304,3977.34,3291.53607217,1049,12093.7647604,2831.75830845,2257.54744574
EAST001,Eastern Shawnee - Bordertown Casino,2015,4,50,0,CTRL,4202507,249140.02,225428.767164,1500,4020615.34108,226549.510678,201910.698773
EAST001,Eastern Shawnee - Bordertown Casino,2015,5,50,0,CTRL,2871012,120079.69,142623.566541,1550,3105982.4477,118272.907005,129403.131889
EAST001,Eastern Shawnee - Bordertown Casino,2015,6,50,5,TRMT,2489069,90496.84,123166.282476,1634,3189749.38586,84580.6977692,115708.703157
EAST001,Eastern Shawnee - Bordertown Casino,2015,7,55,26,TRMT,2833690,205904.64,144549.14204,2511,3134373.80326,192924.476536,134365.272013
EAST001,Eastern Shawnee - Bordertown Casino,2015,8,81,0,TRAIN,2680457,175271.3,139958.419743,2514,3336632.87784,159710.2162,130894.016278
EAST001,Eastern Shawnee - Bordertown Casino,2015,9,81,0,CTRL,2608176,120458.51,136921.59199,2433,3666696.93413,126305.964715,131963.808872
EAST001,Eastern Shawnee - Bordertown Casino,2015,10,81,0,CTRL,2693434,149423.51,137819.60652,2514,3580043.56221,142559.760126,130010.4682
EAST001,Eastern Shawnee - Bordertown Casino,2015,11,81,0,CTRL,2326110,92035.27,127969.529371,2430,3391991.88773,85252.6829392,126743.188202
EAST001,Eastern Shawnee - Bordertown Casino,2015,12,81,0,CTRL,2360810,113928.05,130045.644559,2511,3429967.0152,105651.964446,129600.308783
EAST001,Eastern Shawnee - Bordertown Casino,2016,1,81,0,CTRL,2509846,135990.22,140291.050426,2511,2470554.9762,125431.613464,126142.662294
EAST001,Eastern Shawnee - Bordertown Casino,2016,2,81,0,CTRL,2745806,164565.07,151921.273508,2349,1890810.04658,136359.71857,128586.905905
EAST001,Eastern Shawnee - Bordertown Casino,2016,3,81,0,CTRL,2746646,140724.2,150491.756697,2511,2181618.18167,118463.546661,127147.882013
EAST001,Eastern Shawnee - Bordertown Casino,2016,4,81,0,CTRL,2591578,130585.94,147734.030218,2436,2273306.5249,115895.533581,128119.19384
EAST001,Eastern Shawnee - Bordertown Casino,2016,5,81,0,CTRL,2328071,140177.57,131426.508249,2511,2687509.53673,136749.130151,121735.345082
EAST001,Eastern Shawnee - Bordertown Casino,2016,6,81,0,CTRL,2172878,129967.15,117849.319774,2425,2677364.9929,114692.297059,110052.568354
EAST001,Eastern Shawnee - Bordertown Casino,2016,7,81,0,CTRL,2494383,147119.49,138858.234638,2499,2540070.48839,135793.10393,125738.609263
EAST001,Eastern Shawnee - Bordertown Casino,2016,8,81,0,CTRL,2186462,146426.92,114797.965205,2511,3166886.98107,144359.433559,111574.334075
EAST001,Eastern Shawnee - Bordertown Casino,2016,9,81,0,CTRL,2230627,125867.71,121259.074097,2430,2946531.12643,110993.190835,116202.492676
EAST001,Eastern Shawnee - Bordertown Casino,2016,10,81,0,CTRL,2285190,92043.44,124050.55009,2511,3384026.93863,87411.0861077,120629.757583
EAST001,Eastern Shawnee - Bordertown Casino,2016,11,81,0,CTRL,183656,8746.95,10309.4956072,738,431152.974405,9059.73695387,12299.2238207
EAST004,Eastern Shawnee - The Outpost Casino,2013,7,86,0,CTRL,6427690,327303.95,383422.12066,2048,9234151.14456,304857.19302,387159.345957
EAST004,Eastern Shawnee - The Outpost Casino,2013,8,86,-1,TRMT,8768812,462190.65,500903.625053,2650,10632236.9199,430758.949352,471363.638957
EAST004,Eastern Shawnee - The Outpost Casino,2013,9,85,1,TRMT,8013300,436798.09,473502.701363,2583,12054976.5937,419496.24672,474467.508196
EAST004,Eastern Shawnee - The Outpost Casino,2013,10,86,0,TRAIN,8597722,496284.2,515649.357179,2677,14470047.8004,479198.383004,526314.672644
EAST004,Eastern Shawnee - The Outpost Casino,2013,11,86,0,CTRL,8753155,518372.23,510278.067388,2585,12362179.4477,473603.730177,502117.801606
EAST004,Eastern Shawnee - The Outpost Casino,2013,12,86,0,CTRL,7913382,543613.08,477105.617512,2674,12427513.1221,591801.165356,490428.118876
EAST004,Eastern Shawnee - The Outpost Casino,2014,1,86,0,CTRL,7594732,372990.1,446229.427209,2667,10677273.6383,384813.737538,437460.905416
EAST004,Eastern Shawnee - The Outpost Casino,2014,2,86,0,CTRL,8504236,383377.38,502965.304627,2415,5910702.81539,331152.536814,445817.839889
EAST004,Eastern Shawnee - The Outpost Casino,2014,3,86,0,CTRL,9158096,485613.75,537102.57988,2676,8006813.23875,428050.694227,474686.914956
EAST004,Eastern Shawnee - The Outpost Casino,2014,4,86,0,CTRL,8784023,648014.5,538232.561708,2587,10879683.0937,603327.88935,517949.766597
EAST004,Eastern Shawnee - The Outpost Casino,2014,5,86,0,CTRL,9024587,448832.66,522770.615545,2673,10305520.3745,401954.40945,487252.762485
EAST004,Eastern Shawnee - The Outpost Casino,2014,6,86,0,CTRL,7981401,529392.76,455097.993558,2589,11822314.7924,532573.795039,449151.552954
EAST004,Eastern Shawnee - The Outpost Casino,2014,7,86,0,CTRL,8355209,489404.17,464177.64085,2673,11532994.4307,496546.540756,464071.506627
EAST004,Eastern Shawnee - The Outpost Casino,2014,8,86,0,CTRL,8594878,480231.76,497146.644397,2671,10728979.185,444960.284517,472306.094195
EAST004,Eastern Shawnee - The Outpost Casino,2014,9,86,0,CTRL,7877227,567239.83,452258.267498,2585,12462837.054,580206.363863,461033.715338
EAST004,Eastern Shawnee - The Outpost Casino,2014,10,86,0,CTRL,8453454,494889.19,480736.572996,2671,13482165.8419,519970.534243,482001.469527
EAST004,Eastern Shawnee - The Outpost Casino,2014,11,86,0,CTRL,7935673,528791.84,452261.112298,2602,11587294.3882,526343.372206,448266.853766
EAST004,Eastern Shawnee - The Outpost Casino,2014,12,86,1,TRMT,8897434,471921.65,523118.370679,2697,13166754.4467,502362.368299,524400.148268
EAST004,Eastern Shawnee - The Outpost Casino,2015,1,87,0,TRAIN,9198487,545054.25,556390.903064,2703,11586267.8584,503836.011115,536576.599378
EAST004,Eastern Shawnee - The Outpost Casino,2015,2,87,0,CTRL,8977824,565232.81,552940.819302,2436,7119250.58746,512179.652069,500148.210505
EAST004,Eastern Shawnee - The Outpost Casino,2015,3,87,0,CTRL,9244727,453583.48,575400.442251,2701,8411600.71866,395968.974619,513799.155495
EAST004,Eastern Shawnee - The Outpost Casino,2015,4,87,0,CTRL,8119001,433575.48,480912.028357,2640,9520208.85517,375449.459428,455679.422887
EAST004,Eastern Shawnee - The Outpost Casino,2015,5,87,0,CTRL,8577377,573277.49,525191.194245,2722,9826940.49855,528510.553102,491564.084985
EAST004,Eastern Shawnee - The Outpost Casino,2015,6,87,6,TRMT,7579173,361679.31,472059.831158,2796,11382188.6474,378571.563197,467577.862714
EAST004,Eastern Shawnee - The Outpost Casino,2015,7,93,-6,TRMT,8567371,596540.32,525352.996716,2705,10457073.3037,569866.245861,506477.369545
EAST004,Eastern Shawnee - The Outpost Casino,2015,8,87,0,TRAIN,7820269,482359.05,482784.044296,2703,10757910.5345,452013.002243,469497.027371
EAST004,Eastern Shawnee - The Outpost Casino,2015,9,87,0,CTRL,7878399,507603.32,485487.650184,2614,12449773.7627,501394.536437,493768.964629
EAST004,Eastern Shawnee - The Outpost Casino,2015,10,87,0,CTRL,8552847,385133.65,526631.773166,2701,12713084.8623,373608.77769,510930.723832
EAST004,Eastern Shawnee - The Outpost Casino,2015,11,87,0,CTRL,8126697,570785.22,520115.812648,2618,13401672.1311,606847.131833,536509.42771
EAST004,Eastern Shawnee - The Outpost Casino,2015,12,87,0,CTRL,8744924,437109.1,542416.69216,2699,12862008.842,444202.675943,547438.276887
EAST004,Eastern Shawnee - The Outpost Casino,2016,1,87,0,CTRL,8379775,607646.56,504190.113169,2697,10351297.0541,564984.696255,479599.492203
EAST004,Eastern Shawnee - The Outpost Casino,2016,2,87,3,TRMT,9325729,662311.53,588827.465786,2601,7685813.63259,599016.954454,524260.888329
EAST004,Eastern Shawnee - The Outpost Casino,2016,3,90,0,TRAIN,8907885,528018.61,573364.302282,2790,8251077.60107,463169.196393,510018.622359
EAST004,Eastern Shawnee - The Outpost Casino,2016,4,90,0,CTRL,8832701,598255.01,562515.132068,2700,9043666.27056,549101.131296,507354.05053
EAST004,Eastern Shawnee - The Outpost Casino,2016,5,90,0,CTRL,8368875,573457.97,528513.499309,2790,11413131.3878,574293.735274,517603.524336
