customernumber,customername,denom,paytableseries,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
CHER008,Cherokee Casino - Sallisaw,$1.00,M38WAP,2016,10,4,0,CTRL,312224,27417.98,33212.7814816,124,540098.008424,27424.2427585,33748.9133203
CHER008,Cherokee Casino - Sallisaw,$1.00,M4,2016,10,8,0,CTRL,1040222,91096,82379.4289748,236,1898289.39349,93891.1901921,85486.7009189
CHER008,Cherokee Casino - Sallisaw,$1.00,M1,2016,11,12,0,CTRL,98873,9933,8082.70436925,105,241693.321218,11987.9203975,9651.99311676
CHER008,Cherokee Casino - Sallisaw,$1.00,M38WAP,2016,11,4,0,CTRL,28290,3287.92,2559.62132274,36,67879.9688691,4249.44056037,3056.53089194
CHER008,Cherokee Casino - Sallisaw,$1.00,M4,2016,11,8,0,CTRL,121698,10579,9488.23977039,56,313243.339151,12181.3124318,11510.5421641
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2013,7,17,0,CTRL,721869,58014,57903.0222224,340,1064678.84417,53863.0809275,58020.4900816
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2013,7,19,0,CTRL,1242553,98125,95238.0321729,381,1857907.00523,94139.8144071,95711.268577
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2013,8,17,0,CTRL,1115197,88571,88939.3451736,526,1454066.44681,89555.3903094,85547.4550003
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2013,8,19,0,CTRL,2024080,172844,156413.065835,590,2689673.48733,170979.628177,150426.027243
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2013,9,17,0,CTRL,1026482,105288,80844.0419116,510,1559998.79078,110037.159746,81715.2635084
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2013,9,19,0,CTRL,1949564,149289,149733.441818,571,3039769.45074,152881.232293,151703.384933
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2013,10,17,0,CTRL,1061792,77424,85670.2137497,527,1783772.45919,76716.5141468,86922.3853516
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2013,10,19,0,CTRL,1886013,149948,146533.015197,589,3267920.64917,139750.916587,149867.543475
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2013,11,17,0,CTRL,1031319,124309,83603.4742295,510,1456339.48817,122755.933218,81797.1425109
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2013,11,19,0,CTRL,1939784,117449,153839.426158,570,2947754.73938,114895.091874,152107.65768
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2013,12,17,0,CTRL,935643,96861,74273.3993629,527,1375889.50814,96530.3996135,74026.7613747
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2013,12,19,0,CTRL,1700863,112098,130559.861188,590,2545726.27963,105673.441632,131085.343239
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,1,17,0,CTRL,942491,92824,74552.7502032,527,1299666.60333,89226.6687912,72381.3094373
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,1,19,0,CTRL,1768666,122323,138396.879456,589,2606038.14013,122771.744126,136674.026659
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,2,17,0,CTRL,1168986,102188,93875.6903413,476,822041.040259,85777.0637176,83725.5361198
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,2,19,0,CTRL,2054449,161922,160804.772092,532,1507658.67013,155496.041247,143931.485725
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,3,17,0,CTRL,1345495,98737,110420.687673,527,1205014.48257,87588.5552116,98165.0420276
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,3,19,0,CTRL,2300646,184554,181834.642996,589,2005816.21932,169085.378592,159372.558671
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,4,17,0,CTRL,1153192,126263,96415.5976695,510,1455883.96025,114065.24303,93239.6906912
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,4,19,0,CTRL,2034831,115584,162072.747073,570,2542398.14958,104032.190861,154550.931588
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,5,17,0,CTRL,1186317,97454,99539.9544427,527,1508032.49599,91619.2795977,94719.9910662
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,5,19,0,CTRL,1995120,148212,156865.403997,589,2465132.19276,138474.130661,147710.163029
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,6,17,0,CTRL,997619,82760,82821.5532063,510,1527327.86064,75973.7144878,82513.257877
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,6,19,0,CTRL,1781598,124128,141627.155665,570,2713313.38817,123159.784306,139864.192671
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,7,17,0,CTRL,1046902,85302,85319.6562751,527,1434812.47837,84795.8895019,84512.6727064
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,7,19,0,CTRL,2005319,105339,162643.923547,589,2799701.57801,110823.911384,161204.41588
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,8,17,0,CTRL,988958,74038,81999.1144701,527,1213055.88346,71131.2754456,77717.0632198
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,8,19,0,CTRL,1969851,131064,161293.953102,589,2551014.21386,122755.544617,153455.05244
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,9,17,0,CTRL,992228,99673,81648.0794243,510,1549706.63388,97557.0175557,82485.5833028
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,9,19,0,CTRL,1852730,160810,149155.840983,570,3065327.62424,169384.487362,152956.333926
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,10,17,0,CTRL,1090824,105514,90629.5669952,527,1668218.40508,93830.6297353,89485.1808811
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,10,19,0,CTRL,1956455,132725,156477.480304,589,3131657.31669,141323.230159,156274.880586
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,11,17,0,CTRL,990574,92942,81317.4685163,510,1488308.52654,98336.4662444,81032.9891214
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,11,19,0,CTRL,1825863,134872,147818.190595,570,2936768.05776,137605.708968,150051.182892
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2014,12,17,0,CTRL,1049226,99831,86159.6585769,527,1487548.567,95344.0748044,85094.6726795
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2014,12,19,0,CTRL,2033433,161783,163203.901128,589,3017358.96406,166135.732525,163139.057072
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,1,17,0,CTRL,1057444,60635,87707.486949,527,1297105.04025,61370.7977599,82872.6534407
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,1,19,0,CTRL,2071915,145622,167339.07814,589,2733967.64662,140167.042237,161590.328048
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,2,17,0,CTRL,1172399,116057,97416.5036764,476,896355.623524,103487.291423,85914.8648782
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,2,19,0,CTRL,2089898,157350,170127.181069,532,1637406.69606,140007.142731,151555.541628
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,3,17,0,CTRL,1158393,121181,96530.7167201,527,1040402.0182,100853.817842,85184.54274
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,3,19,0,CTRL,2315944,166308,190804.826611,589,2143492.69682,154361.797653,170183.743343
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,4,17,0,CTRL,1108594,96280,91977.938117,510,1299449.376,90203.5070437,87138.4700035
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,4,19,0,CTRL,2129858,173138,173057.977124,570,2580504.97654,167417.825848,165162.995111
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,5,17,0,CTRL,1268880,95588,106521.257175,527,1500705.08684,92891.2276323,99558.1468957
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,5,19,0,CTRL,2176661,194351,177529.572774,589,2634296.53933,181133.415265,167493.688034
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,6,17,0,CTRL,833369,86024,69736.7637918,510,1271587.78368,88555.2145449,69267.1758725
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,6,19,0,CTRL,1723854,135867,139201.87842,570,2605160.16067,131465.023399,138019.430967
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,7,17,0,CTRL,987864,81720,83897.1482657,527,1311330.29058,76633.9456273,82404.9077024
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,7,19,0,CTRL,1978251,116150,162652.276584,589,2659961.00903,124833.156084,160071.292451
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,8,17,0,CTRL,949268,52980,80759.4463045,527,1307060.63585,57504.9432273,78575.8353148
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,8,19,0,CTRL,1966803,139232,160128.639984,589,2931335.46549,128351.295874,159289.757985
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,9,17,0,CTRL,908521,54192,77487.9377927,510,1410345.04335,62642.52417,78218.8488197
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,9,19,0,CTRL,1729410,163200,139004.389515,570,2738671.59849,161880.67759,141264.6402
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,10,17,0,CTRL,929411,87132,77394.236562,527,1263923.02739,84595.1416376,74099.9453617
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,10,19,0,CTRL,1835270,181402,148701.779783,589,2656741.86064,180070.508043,144275.157713
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,11,17,0,CTRL,935113,98689,77262.805097,510,1562986.06525,100434.830836,79887.1738923
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,11,19,0,CTRL,1774420,129561,145151.836889,570,3120979.39993,134774.716046,152516.437386
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2015,12,17,0,CTRL,1045974,97288,89008.7905675,527,1497972.6563,100671.223228,88574.3976169
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2015,12,19,0,CTRL,1858763,194142,150351.37681,589,2913331.79144,196738.178763,153197.587138
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,1,17,-4,TRMT,876139,66165,75026.7395435,447,1118981.67559,55059.3379157,72019.8056575
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,1,19,-14,TRMT,901791,92970,73327.8838492,289,1149567.45145,87194.7643264,70489.835194
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,2,13,-4,TRMT,606877,60054,50322.299182,258,507405.637798,53893.4731454,45015.6619661
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,2,5,2,TRMT,937701,76194,76137.3047664,221,790121.615337,65393.2237286,68789.8412204
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,3,9,0,TRAIN,633220,33728,53244.5687788,279,577893.842348,32036.2130853,47194.6701128
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,3,7,0,TRAIN,956417,94341,78285.6421587,217,949589.364403,82478.0361957,71134.6411821
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,4,9,0,CTRL,609036,35178,51531.3034079,270,619180.258646,32607.2208406,46486.9944803
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,4,7,0,CTRL,910090,62614,73083.5263964,210,1004733.17101,64505.4621305,67591.8043252
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,5,9,0,CTRL,537214,50202,45311.4246334,279,698636.207448,48577.2850337,43804.6489878
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,5,7,0,CTRL,871939,67579,71269.1197278,217,1274482.37421,66203.4740925,70905.0784781
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,6,9,0,CTRL,496945,25407,41959.2052,270,698587.792462,25760.5864766,40962.8754859
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,6,7,0,CTRL,806691,49190,65398.0840458,210,1238750.18529,49303.4172102,65159.1269836
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,7,9,0,CTRL,503523,31030,42821.2038205,279,585329.726208,35968.5399552,40502.0583066
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,7,7,0,CTRL,850253,59649,68591.1535191,217,1102794.00476,56942.6283024,66749.7563255
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,8,9,0,CTRL,473463,38694,39726.3103973,279,701050.245607,40616.3956601,39265.5652887
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,8,7,0,CTRL,790498,63783,63505.0563689,217,1237690.20932,69929.2196327,63718.0301361
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,9,9,0,CTRL,492978,26029,41927.0280087,270,676025.644143,24685.3787264,40904.5970547
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,9,7,0,CTRL,823191,43485,65541.8791913,210,1219592.74595,47624.7960099,65605.7398698
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,10,9,0,CTRL,497843,33935,42700.1307711,260,905063.194583,31935.0076783,43840.4678494
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,10,7,0,CTRL,853160,84887,69780.276276,223,1326245.63535,83660.8781419,69483.9129727
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M1,2016,11,9,-2,TRMT,37237,8807,3160.62641533,53,91157.5020333,10635.1318011,3773.75386474
CHER009,Cherokee Casino - Will Rogers Downs,$1.00,M4,2016,11,7,1,TRMT,101139,9702,7915.62128937,63,245973.948917,11609.1073154,9470.85570158
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2013,7,40,0,CTRL,2333372,178049.14,199179.342306,800,2929563.30764,174234.346066,189873.017322
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2013,7,54,0,CTRL,4504214,290332.27,354549.329544,1080,5846231.94646,271269.066668,341722.478873
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2013,8,40,0,CTRL,886410,61902.15,75571.2899095,320,998403.39061,55384.3247399,69616.3209835
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2013,8,54,0,CTRL,1675642,158384.6,129583.602224,432,1841430.41763,145010.706993,118681.72574
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2013,9,40,0,CTRL,3213527,223889.02,273492.247915,1200,4636861.36349,214952.039377,271147.72338
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2013,9,54,0,CTRL,6130379,487775.98,473281.320503,1622,8942605.60213,479445.065908,472020.676218
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2013,10,40,0,CTRL,3319794,229883,283163.444287,1240,5326998.72999,231956.32846,283051.238801
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2013,10,54,0,CTRL,6051901,535252.75,469366.436569,1675,9498291.054,525046.17957,466301.202926
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2013,11,40,0,CTRL,3508418,297984,296323.450175,1200,4610003.5517,294084.788533,283924.763247
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2013,11,54,0,CTRL,6665887,575651,515130.58658,1622,9044553.52002,558545.910004,497483.73486
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2013,12,40,0,CTRL,3060540,264413,258658.563291,1240,4377972.90867,259126.538013,258589.361301
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2013,12,54,0,CTRL,5836325,448543,450371.528369,1674,8352493.51328,458750.792074,449182.711648
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,1,40,0,CTRL,3166550,228155,267853.163867,1240,4016140.71947,206649.28077,254854.899113
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,1,54,0,CTRL,6279243,382985,490081.556267,1674,8396538.72904,365334.191117,472317.574271
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,2,40,0,CTRL,3494840,342453,289169.424813,1120,2148724.62993,294609.363349,247645.298174
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,2,54,0,CTRL,6921777,494441,537354.452448,1512,4484629.43957,428235.779782,466674.204743
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,3,40,0,CTRL,3986781,307387,332419.522022,1240,2983356.91007,253428.456691,280763.38361
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,3,54,0,CTRL,7776004,518389,607964.751368,1674,6170311.34169,451206.744714,520002.747191
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,4,40,0,CTRL,3424658,328781,288393.359282,1191,3885842.15608,303166.11325,268967.76949
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,4,54,0,CTRL,6681096,560841,520133.064805,1620,7677332.08992,531686.493755,484968.690737
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,5,40,-1,TRMT,3672181,290882,307931.907453,1209,4132063.22836,279305.841216,285255.810359
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,5,54,0,CTRL,7367874,555037,573477.379329,1674,8358745.02515,531649.796843,532691.72995
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,6,39,0,TRAIN,3288547,234896,277330.182701,1170,4654799.88215,231184.609464,269490.901893
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,6,54,0,CTRL,6498055,544418,504634.104289,1620,9190449.32906,527512.177614,489755.640228
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,7,39,0,CTRL,3390206,305920,285104.933042,1209,4348221.52711,292244.369714,277779.319932
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,7,54,0,CTRL,6806443,606921,528675.309312,1674,8759095.87422,596018.944496,516188.86355
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,8,39,0,CTRL,3527223,258397,295477.784377,1209,3935130.07035,235452.383238,272846.61124
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,8,54,0,CTRL,7018593,560722,540846.691011,1674,8090346.47106,522620.169513,503909.793613
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,9,39,0,CTRL,3098003,268016,259330.29217,1174,4562531.1829,251479.931701,257326.525171
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,9,54,0,CTRL,6321818,526157,490513.628829,1624,9743194.94298,518889.368677,493800.100189
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,10,39,0,CTRL,3263061,252994,276495.802739,1176,4632373.90842,240213.615449,267295.980643
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,10,54,0,CTRL,6761315,547682,530596.006315,1689,9856730.72265,537984.406741,517572.572629
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,11,39,-3,TRMT,3114447,288921,257615.794707,1071,4277946.22079,272750.360273,251193.611023
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,11,54,7,TRMT,7301067,535194,562727.400438,1763,10372622.9629,520582.742146,553513.273082
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2014,12,36,-2,TRMT,3142477,299344,261368.787589,1034,4168592.6112,297270.421737,254819.237474
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2014,12,61,0,TRAIN,7767501,566890,596116.300638,1878,10803582.9014,552595.244416,587727.263304
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,1,34,1,TRMT,3234406,256699,267858.385682,1074,3337255.91144,236820.634201,243658.795473
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,1,61,0,CTRL,7877580,633923,607804.764255,1861,9157700.85926,582244.414039,569516.126017
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,2,35,12,TRMT,3904843,333579,323736.559677,1209,2687580.33137,278588.685695,278101.098006
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,2,61,0,CTRL,7723391,573883,594814.485229,1679,5682230.56051,512476.877549,520784.437765
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,3,47,0,TRAIN,4236708,372419,350588.521914,1322,3310334.94489,314389.858892,298004.790321
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,3,61,0,CTRL,8776855,605178,683190.920527,1858,7615328.52664,525899.493972,597955.351837
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,4,47,0,CTRL,3935849,319639,328713.525547,1294,4078907.42961,292411.372635,300082.146745
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,4,61,0,CTRL,7958685,576708,624126.840056,1798,8944536.06597,545681.272824,583623.69377
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,5,47,0,CTRL,4331711,317261,363268.218135,1338,4607781.21353,288039.771794,332898.302349
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,5,61,0,CTRL,8479247,666662,659107.856535,1865,9516011.02116,608279.232671,612890.302953
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,6,47,0,CTRL,3510521,266623,294044.336236,1299,4867257.33343,255491.647124,283622.223558
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,6,61,0,CTRL,7241875,560643,567719.270089,1800,10521136.6955,551489.504909,555514.193814
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,7,47,0,CTRL,4029337,271592,339133.603081,1364,4577069.10325,254013.022027,319608.126453
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,7,61,0,CTRL,8030460,613376,630996.381011,1856,9726906.3771,585623.714987,604514.381175
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,8,47,0,CTRL,3815642,333284,321346.891241,1342,4824786.81105,317289.14661,304191.300857
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,8,61,0,CTRL,7629921,623243,598652.618096,1862,9993874.35601,610738.269908,574272.911005
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,9,47,0,CTRL,3780256,275721,320892.825649,1305,5485322.75983,286395.4538,317716.766297
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,9,61,0,CTRL,7188434,490075,567537.56518,1797,10603104.332,499521.02903,563582.133082
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,10,47,0,CTRL,4041804,329965,343185.042954,1348,5393709.29923,326754.032886,326548.577704
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,10,61,0,CTRL,7972875,643188,631577.639143,1863,10875314.3179,604290.44675,604273.920173
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M1,2015,11,47,0,CTRL,3558112,277438,298246.12516,1308,5166974.32607,279436.093919,296449.664069
CHER010,Cherokee Casino - West Siloam Springs,$1.00,M4,2015,11,61,0,CTRL,7260294,551640,568927.607332,1800,11192666.0037,563828.942988,574594.655381
